ra,fase,idade,ano_ingresso,iaa,ieg,ips,ida,ipv,ian,defasagem,inde,ano,fase_num,anos_na_pm,risco_defasagem_atual,gap_iaa_ida,gap_ieg_ida,media_indicadores,indicadores_baixos_qtd,fase_grupo,risco_proximo_ano,ano_origem
RA-692,0,9.0,2021,9.5,8.9,8.1,9.0,7.917,5.0,-1,7.569,2022,0.0,1.0,1.0,0.5,-0.09999999999999964,8.0695,1,ALFA,1,2022
RA-693,0,7.0,2022,9.5,9.8,8.1,7.0,7.667,10.0,0,7.944,2022,0.0,0.0,0.0,2.5,2.8000000000000007,8.677833333333334,0,ALFA,0,2022
RA-696,0,9.0,2021,8.5,9.0,7.5,9.0,8.167,5.0,-1,7.441,2022,0.0,1.0,1.0,-0.5,0.0,7.861166666666667,1,ALFA,0,2022
RA-698,0,9.0,2021,9.0,9.8,2.5,9.0,8.083,5.0,-1,7.44,2022,0.0,1.0,1.0,0.0,0.8000000000000007,7.2305,2,ALFA,0,2022
RA-699,0,9.0,2022,5.2,9.2,7.5,9.0,6.0,5.0,-1,6.658,2022,0.0,0.0,1.0,-3.8,0.1999999999999993,6.983333333333333,2,ALFA,1,2022
RA-700,0,9.0,2022,9.0,8.7,7.5,9.0,7.083,5.0,-1,7.738,2022,0.0,0.0,1.0,0.0,-0.3000000000000007,7.7138333333333335,1,ALFA,1,2022
RA-701,0,10.0,2021,9.0,9.3,7.5,10.0,7.417,5.0,-2,7.755,2022,0.0,1.0,1.0,-1.0,-0.6999999999999993,8.036166666666666,1,ALFA,1,2022
RA-702,0,8.0,2022,10.0,8.6,5.0,8.0,7.0,10.0,0,7.387,2022,0.0,0.0,0.0,2.0,0.5999999999999996,8.1,1,ALFA,1,2022
RA-703,0,10.0,2021,7.5,7.4,5.0,10.0,6.833,5.0,-2,6.099,2022,0.0,1.0,1.0,-2.5,-2.5999999999999996,6.9555,2,ALFA,1,2022
RA-704,0,10.0,2022,9.0,8.6,5.0,10.0,6.583,5.0,-2,6.741,2022,0.0,0.0,1.0,-1.0,-1.4000000000000004,7.363833333333333,2,ALFA,1,2022
RA-705,0,10.0,2022,9.5,6.2,7.5,10.0,6.333,5.0,-2,6.634,2022,0.0,0.0,1.0,-0.5,-3.8,7.422166666666667,1,ALFA,1,2022
RA-706,0,10.0,2021,9.5,6.7,7.5,10.0,8.417,5.0,-2,7.659,2022,0.0,1.0,1.0,-0.5,-3.3,7.852833333333334,1,ALFA,1,2022
RA-707,0,10.0,2020,10.0,8.1,6.9,10.0,8.083,5.0,-2,7.679,2022,0.0,2.0,1.0,0.0,-1.9000000000000004,8.013833333333332,1,ALFA,1,2022
RA-708,0,9.0,2022,8.0,8.4,7.5,9.0,7.583,5.0,-1,7.282,2022,0.0,0.0,1.0,-1.0,-0.5999999999999996,7.5805,1,ALFA,1,2022
RA-709,0,10.0,2022,9.5,3.5,7.5,10.0,7.083,5.0,-2,5.313,2022,0.0,0.0,1.0,-0.5,-6.5,7.097166666666666,2,ALFA,1,2022
RA-710,0,10.0,2020,9.5,8.9,5.0,10.0,8.0,5.0,-2,7.285,2022,0.0,2.0,1.0,-0.5,-1.0999999999999996,7.733333333333333,2,ALFA,1,2022
RA-712,0,11.0,2019,8.0,5.1,5.0,11.0,5.833,5.0,-2,6.026,2022,0.0,3.0,1.0,-3.0,-5.9,6.6555,4,ALFA,1,2022
RA-713,0,9.0,2021,10.0,8.7,7.5,9.0,7.25,5.0,-1,7.42,2022,0.0,1.0,1.0,1.0,-0.3000000000000007,7.908333333333334,1,ALFA,1,2022
RA-714,0,11.0,2019,9.0,6.9,5.6,11.0,7.25,5.0,-2,6.953,2022,0.0,3.0,1.0,-2.0,-4.1,7.458333333333333,2,ALFA,1,2022
RA-715,0,9.0,2022,8.5,8.7,4.4,9.0,7.917,5.0,-1,6.656,2022,0.0,0.0,1.0,-0.5,-0.3000000000000007,7.252833333333334,2,ALFA,1,2022
RA-716,0,9.0,2022,8.9,8.1,7.5,9.0,5.417,5.0,-1,6.525,2022,0.0,0.0,1.0,-0.09999999999999964,-0.9000000000000004,7.319500000000001,2,ALFA,1,2022
RA-717,0,10.0,2021,9.0,7.3,7.5,10.0,7.917,5.0,-2,6.832,2022,0.0,1.0,1.0,-1.0,-2.7,7.7861666666666665,1,ALFA,1,2022
RA-718,0,8.0,2022,8.0,8.9,6.3,8.0,7.417,10.0,0,8.093,2022,0.0,0.0,0.0,0.0,0.9000000000000004,8.102833333333333,0,ALFA,0,2022
RA-719,0,10.0,2021,9.0,4.6,7.5,10.0,6.083,5.0,-2,5.552,2022,0.0,1.0,1.0,-1.0,-5.4,7.0305,2,ALFA,1,2022
RA-721,0,8.0,2021,9.5,8.1,7.5,8.0,7.917,10.0,0,7.973,2022,0.0,1.0,0.0,1.5,0.09999999999999964,8.502833333333333,0,ALFA,0,2022
RA-722,0,9.0,2021,10.0,8.1,4.4,9.0,8.333,5.0,-1,7.41,2022,0.0,1.0,1.0,1.0,-0.9000000000000004,7.472166666666666,2,ALFA,1,2022
RA-725,0,8.0,2022,8.0,5.9,8.1,8.0,5.5,10.0,0,6.33,2022,0.0,0.0,0.0,0.0,-2.0999999999999996,7.583333333333333,2,ALFA,1,2022
RA-726,0,7.0,2022,10.0,7.5,7.5,7.0,6.583,10.0,0,6.985,2022,0.0,0.0,0.0,3.0,0.5,8.097166666666666,0,ALFA,0,2022
RA-727,0,8.0,2022,9.0,7.7,8.1,8.0,6.75,10.0,0,7.736,2022,0.0,0.0,0.0,1.0,-0.2999999999999998,8.258333333333333,0,ALFA,1,2022
RA-729,0,8.0,2022,10.0,8.7,8.1,8.0,7.25,10.0,0,8.155,2022,0.0,0.0,0.0,2.0,0.6999999999999993,8.674999999999999,0,ALFA,1,2022
RA-730,0,10.0,2021,10.0,8.2,8.8,10.0,8.25,5.0,-2,7.902,2022,0.0,1.0,1.0,0.0,-1.8000000000000007,8.375,1,ALFA,1,2022
RA-731,0,10.0,2019,9.0,8.5,6.9,10.0,7.083,5.0,-2,7.151,2022,0.0,3.0,1.0,-1.0,-1.5,7.747166666666666,1,ALFA,1,2022
RA-733,0,9.0,2022,9.5,8.5,5.6,9.0,6.917,5.0,-1,6.684,2022,0.0,0.0,1.0,0.5,-0.5,7.4195,2,ALFA,0,2022
RA-734,0,10.0,2022,9.5,7.2,5.6,10.0,7.417,5.0,-2,6.952,2022,0.0,0.0,1.0,-0.5,-2.8,7.452833333333333,2,ALFA,1,2022
RA-735,0,10.0,2021,9.0,9.0,5.6,10.0,8.583,5.0,-2,7.485,2022,0.0,1.0,1.0,-1.0,-1.0,7.863833333333333,2,ALFA,1,2022
RA-736,0,10.0,2022,9.0,8.5,5.6,10.0,7.0,5.0,-2,6.707,2022,0.0,0.0,1.0,-1.0,-1.5,7.516666666666667,2,ALFA,1,2022
RA-737,0,9.0,2022,9.5,9.2,5.6,9.0,9.167,5.0,-1,8.058,2022,0.0,0.0,1.0,0.5,0.1999999999999993,7.9111666666666665,2,ALFA,0,2022
RA-738,0,8.0,2022,8.5,8.1,5.6,8.0,7.5,10.0,0,7.227,2022,0.0,0.0,0.0,0.5,0.09999999999999964,7.95,1,ALFA,0,2022
RA-739,0,8.0,2022,6.4,7.3,5.6,8.0,7.083,10.0,0,6.82,2022,0.0,0.0,0.0,-1.5999999999999996,-0.7000000000000002,7.397166666666666,1,ALFA,1,2022
RA-740,0,9.0,2022,8.5,9.0,5.6,9.0,7.5,5.0,-1,7.218,2022,0.0,0.0,1.0,-0.5,0.0,7.433333333333334,2,ALFA,1,2022
RA-741,0,10.0,2022,9.5,8.4,5.6,10.0,7.417,5.0,-2,6.896,2022,0.0,0.0,1.0,-0.5,-1.5999999999999996,7.652833333333334,2,ALFA,1,2022
RA-742,0,9.0,2022,8.5,8.7,5.0,9.0,7.5,5.0,-1,7.097,2022,0.0,0.0,1.0,-0.5,-0.3000000000000007,7.283333333333334,2,ALFA,1,2022
RA-743,0,9.0,2022,10.0,7.9,5.6,9.0,7.5,5.0,-1,6.672,2022,0.0,0.0,1.0,1.0,-1.0999999999999996,7.5,2,ALFA,1,2022
RA-745,0,9.0,2021,9.0,8.5,5.6,9.0,7.75,5.0,-1,7.382,2022,0.0,1.0,1.0,0.0,-0.5,7.4750000000000005,2,ALFA,1,2022
RA-746,0,8.0,2022,8.0,9.1,5.6,8.0,7.417,10.0,0,7.656,2022,0.0,0.0,0.0,0.0,1.0999999999999996,8.0195,1,ALFA,0,2022
RA-747,0,11.0,2022,10.0,7.6,7.5,11.0,7.917,5.0,-2,7.676,2022,0.0,0.0,1.0,-1.0,-3.4000000000000004,8.169500000000001,1,ALFA,1,2022
RA-748,0,9.0,2022,10.0,9.0,7.5,9.0,8.25,5.0,-1,8.084,2022,0.0,0.0,1.0,1.0,0.0,8.125,1,ALFA,1,2022
RA-749,0,9.0,2022,9.5,7.7,7.5,9.0,7.25,5.0,-1,7.484,2022,0.0,0.0,1.0,0.5,-1.2999999999999998,7.658333333333334,1,ALFA,1,2022
RA-750,0,10.0,2019,9.5,8.9,4.4,10.0,5.167,5.0,-2,6.344,2022,0.0,3.0,1.0,-0.5,-1.0999999999999996,7.1611666666666665,3,ALFA,1,2022
RA-752,0,11.0,2022,10.0,9.0,7.5,11.0,8.417,5.0,-2,8.197,2022,0.0,0.0,1.0,-1.0,-2.0,8.486166666666668,1,ALFA,1,2022
RA-753,0,8.0,2022,9.5,8.6,7.5,8.0,8.417,10.0,0,8.481,2022,0.0,0.0,0.0,1.5,0.5999999999999996,8.669500000000001,0,ALFA,1,2022
RA-754,0,9.0,2022,10.0,5.8,4.4,9.0,6.917,5.0,-1,6.602,2022,0.0,0.0,1.0,1.0,-3.2,6.852833333333334,3,ALFA,1,2022
RA-755,0,8.0,2022,9.5,9.2,6.9,8.0,8.083,10.0,0,8.566,2022,0.0,0.0,0.0,1.5,1.1999999999999993,8.613833333333334,0,ALFA,1,2022
RA-756,0,9.0,2022,10.0,7.9,7.5,9.0,7.25,5.0,-1,6.976,2022,0.0,0.0,1.0,1.0,-1.0999999999999996,7.7749999999999995,1,ALFA,1,2022
RA-757,0,9.0,2022,9.5,9.3,7.5,9.0,8.5,5.0,-1,8.26,2022,0.0,0.0,1.0,0.5,0.3000000000000007,8.133333333333333,1,ALFA,1,2022
RA-760,0,11.0,2021,9.0,9.2,7.5,11.0,8.917,5.0,-2,8.172,2022,0.0,1.0,1.0,-2.0,-1.8000000000000007,8.436166666666667,1,ALFA,1,2022
RA-761,0,9.0,2022,10.0,9.4,7.5,9.0,8.25,5.0,-1,8.06,2022,0.0,0.0,1.0,1.0,0.40000000000000036,8.191666666666666,1,ALFA,1,2022
RA-762,0,12.0,2022,10.0,9.7,7.5,12.0,7.083,2.5,-3,7.28,2022,0.0,0.0,1.0,-2.0,-2.3000000000000007,8.1305,1,ALFA,1,2022
RA-763,0,10.0,2021,9.5,9.7,7.5,10.0,7.167,5.0,-2,7.402,2022,0.0,1.0,1.0,-0.5,-0.3000000000000007,8.1445,1,ALFA,1,2022
RA-764,0,8.0,2022,9.0,8.8,7.5,8.0,7.667,10.0,0,8.004,2022,0.0,0.0,0.0,1.0,0.8000000000000007,8.4945,0,ALFA,0,2022
RA-766,0,11.0,2020,10.0,9.5,7.5,11.0,8.333,5.0,-2,8.185,2022,0.0,2.0,1.0,-1.0,-1.5,8.5555,1,ALFA,1,2022
RA-767,0,10.0,2021,9.5,9.0,7.5,10.0,7.583,5.0,-2,7.511,2022,0.0,1.0,1.0,-0.5,-1.0,8.097166666666666,1,ALFA,1,2022
RA-768,0,10.0,2021,9.0,10.0,7.5,10.0,7.583,5.0,-2,7.646,2022,0.0,1.0,1.0,-1.0,0.0,8.1805,1,ALFA,1,2022
RA-769,0,9.0,2022,10.0,7.5,7.5,9.0,8.5,5.0,-1,7.598,2022,0.0,0.0,1.0,1.0,-1.5,7.916666666666667,1,ALFA,1,2022
RA-770,0,7.0,2022,9.5,8.9,7.5,7.0,7.333,10.0,0,8.143,2022,0.0,0.0,0.0,2.5,1.9000000000000004,8.372166666666667,0,ALFA,0,2022
RA-771,0,7.0,2022,10.0,8.3,7.5,7.0,7.5,10.0,0,7.873,2022,0.0,0.0,0.0,3.0,1.3000000000000007,8.383333333333333,0,ALFA,0,2022
RA-772,0,11.0,2021,9.0,5.4,7.5,11.0,7.25,5.0,-2,6.994,2022,0.0,1.0,1.0,-2.0,-5.6,7.5249999999999995,2,ALFA,1,2022
RA-773,0,9.0,2022,10.0,6.8,5.0,9.0,7.083,5.0,-1,6.922,2022,0.0,0.0,1.0,1.0,-2.2,7.147166666666667,2,ALFA,1,2022
RA-774,0,8.0,2022,10.0,7.8,7.5,8.0,7.417,10.0,0,7.587,2022,0.0,0.0,0.0,2.0,-0.20000000000000018,8.452833333333333,0,ALFA,1,2022
RA-776,0,9.0,2022,0.0,4.3,4.4,9.0,6.333,5.0,-1,3.898,2022,0.0,0.0,1.0,-9.0,-4.7,4.8388333333333335,4,ALFA,1,2022
RA-777,0,8.0,2022,8.0,7.7,7.5,8.0,7.0,10.0,0,7.096,2022,0.0,0.0,0.0,0.0,-0.2999999999999998,8.033333333333333,0,ALFA,0,2022
RA-778,0,9.0,2021,10.0,6.7,7.5,9.0,8.833,5.0,-1,7.432,2022,0.0,1.0,1.0,1.0,-2.3,7.8388333333333335,1,ALFA,1,2022
RA-780,0,9.0,2022,8.0,7.6,7.5,9.0,7.167,5.0,-1,6.955,2022,0.0,0.0,1.0,-1.0,-1.4000000000000004,7.377833333333334,1,ALFA,1,2022
RA-781,0,9.0,2021,10.0,8.9,7.5,9.0,7.75,5.0,-1,7.786,2022,0.0,1.0,1.0,1.0,-0.09999999999999964,8.025,1,ALFA,1,2022
RA-782,0,8.0,2022,9.5,8.4,7.5,8.0,7.0,10.0,0,7.485,2022,0.0,0.0,0.0,1.5,0.40000000000000036,8.4,0,ALFA,1,2022
RA-783,0,8.0,2021,9.5,5.8,7.5,8.0,6.917,10.0,0,6.996,2022,0.0,1.0,0.0,1.5,-2.2,7.952833333333333,1,ALFA,1,2022
RA-784,0,9.0,2022,9.5,10.0,7.5,9.0,9.25,5.0,-1,8.34,2022,0.0,0.0,1.0,0.5,1.0,8.375,1,ALFA,1,2022
RA-785,0,9.0,2022,9.0,8.6,7.5,9.0,7.667,5.0,-1,7.642,2022,0.0,0.0,1.0,0.0,-0.40000000000000036,7.7945,1,ALFA,1,2022
RA-787,0,8.0,2022,8.5,9.5,7.5,8.0,7.25,10.0,0,7.205,2022,0.0,0.0,0.0,0.5,1.5,8.458333333333334,0,ALFA,1,2022
RA-788,0,8.0,2021,10.0,9.3,5.6,8.0,8.667,10.0,0,8.264,2022,0.0,1.0,0.0,2.0,1.3000000000000007,8.5945,1,ALFA,0,2022
RA-789,0,7.0,2022,9.0,9.4,7.5,7.0,7.417,10.0,0,7.405,2022,0.0,0.0,0.0,2.0,2.4000000000000004,8.386166666666666,0,ALFA,0,2022
RA-790,0,11.0,2022,9.0,8.9,7.5,11.0,7.417,5.0,-2,7.504,2022,0.0,0.0,1.0,-2.0,-2.0999999999999996,8.136166666666666,1,ALFA,1,2022
RA-791,0,11.0,2022,9.5,8.7,7.5,11.0,8.5,5.0,-2,7.507,2022,0.0,0.0,1.0,-1.5,-2.3000000000000007,8.366666666666667,1,ALFA,1,2022
RA-792,0,9.0,2022,9.5,8.0,7.5,9.0,7.167,5.0,-1,7.025,2022,0.0,0.0,1.0,0.5,-1.0,7.694500000000001,1,ALFA,1,2022
RA-794,0,8.0,2022,9.5,8.9,7.5,8.0,7.333,10.0,0,7.335,2022,0.0,0.0,0.0,1.5,0.9000000000000004,8.538833333333333,0,ALFA,1,2022
RA-795,0,8.0,2022,9.0,9.7,7.5,8.0,7.333,10.0,0,8.064,2022,0.0,0.0,0.0,1.0,1.6999999999999993,8.588833333333334,0,ALFA,1,2022
RA-796,0,10.0,2022,9.5,9.3,7.5,10.0,7.667,5.0,-2,7.232,2022,0.0,0.0,1.0,-0.5,-0.6999999999999993,8.161166666666666,1,ALFA,1,2022
RA-797,0,10.0,2021,9.0,8.5,7.5,10.0,7.5,5.0,-2,7.217,2022,0.0,1.0,1.0,-1.0,-1.5,7.916666666666667,1,ALFA,1,2022
RA-798,0,10.0,2022,8.0,8.3,7.5,10.0,7.667,5.0,-2,7.049,2022,0.0,0.0,1.0,-2.0,-1.6999999999999993,7.7444999999999995,1,ALFA,1,2022
RA-799,0,10.0,2022,8.0,9.6,7.5,10.0,7.917,5.0,-2,7.676,2022,0.0,0.0,1.0,-2.0,-0.40000000000000036,8.002833333333333,1,ALFA,1,2022
RA-801,0,9.0,2022,7.0,6.6,7.5,9.0,7.5,5.0,-1,6.644,2022,0.0,0.0,1.0,-2.0,-2.4000000000000004,7.1000000000000005,1,ALFA,0,2022
RA-802,0,9.0,2021,9.0,9.0,7.5,9.0,8.333,5.0,-1,7.831,2022,0.0,1.0,1.0,0.0,0.0,7.972166666666666,1,ALFA,1,2022
RA-804,0,10.0,2022,10.0,8.4,6.3,10.0,7.667,5.0,-2,6.848,2022,0.0,0.0,1.0,0.0,-1.5999999999999996,7.894500000000001,1,ALFA,1,2022
RA-805,0,8.0,2021,9.5,9.0,7.5,8.0,7.333,10.0,0,8.279,2022,0.0,1.0,0.0,1.5,1.0,8.5555,0,ALFA,1,2022
RA-806,0,8.0,2022,9.5,7.3,7.5,8.0,7.917,10.0,0,7.561,2022,0.0,0.0,0.0,1.5,-0.7000000000000002,8.3695,0,ALFA,1,2022
RA-807,0,8.0,2022,9.5,8.7,6.3,8.0,7.5,10.0,0,8.121,2022,0.0,0.0,0.0,1.5,0.6999999999999993,8.333333333333334,0,ALFA,1,2022
RA-808,0,8.0,2022,10.0,9.1,6.3,8.0,8.0,10.0,0,8.361,2022,0.0,0.0,0.0,2.0,1.0999999999999996,8.566666666666668,0,ALFA,1,2022
RA-810,0,8.0,2021,8.5,9.1,5.0,8.0,7.25,10.0,0,7.887,2022,0.0,1.0,0.0,0.5,1.0999999999999996,7.9750000000000005,1,ALFA,0,2022
RA-812,0,8.0,2022,9.0,8.1,5.6,8.0,7.333,10.0,0,7.497,2022,0.0,0.0,0.0,1.0,0.09999999999999964,8.0055,1,ALFA,0,2022
RA-813,0,8.0,2022,9.5,6.5,6.9,8.0,7.417,10.0,0,7.093,2022,0.0,0.0,0.0,1.5,-1.5,8.052833333333334,0,ALFA,0,2022
RA-814,0,9.0,2022,8.9,9.0,6.9,9.0,8.417,5.0,-1,7.592,2022,0.0,0.0,1.0,-0.09999999999999964,0.0,7.8694999999999995,1,ALFA,1,2022
RA-815,0,9.0,2022,10.0,7.9,5.6,9.0,7.0,5.0,-1,6.81,2022,0.0,0.0,1.0,1.0,-1.0999999999999996,7.416666666666667,2,ALFA,1,2022
RA-816,0,9.0,2022,10.0,9.3,7.5,9.0,9.417,5.0,-1,8.513,2022,0.0,0.0,1.0,1.0,0.3000000000000007,8.3695,1,ALFA,1,2022
RA-817,0,8.0,2022,10.0,8.7,6.3,8.0,7.417,10.0,0,7.819,2022,0.0,0.0,0.0,2.0,0.6999999999999993,8.402833333333334,0,ALFA,0,2022
RA-818,0,7.0,2022,9.5,7.3,7.5,7.0,7.5,10.0,0,7.483,2022,0.0,0.0,0.0,2.5,0.2999999999999998,8.133333333333333,0,ALFA,0,2022
RA-819,0,8.0,2022,10.0,7.9,7.5,8.0,7.333,10.0,0,7.741,2022,0.0,0.0,0.0,2.0,-0.09999999999999964,8.455499999999999,0,ALFA,0,2022
RA-820,0,9.0,2022,9.5,10.0,6.9,9.0,7.583,5.0,-1,7.417,2022,0.0,0.0,1.0,0.5,1.0,7.997166666666666,1,ALFA,1,2022
RA-822,0,10.0,2022,8.0,8.4,7.5,10.0,7.083,5.0,-2,6.922,2022,0.0,0.0,1.0,-2.0,-1.5999999999999996,7.663833333333333,1,ALFA,1,2022
RA-826,0,8.0,2022,9.5,9.6,7.5,8.0,7.5,10.0,0,7.776,2022,0.0,0.0,0.0,1.5,1.5999999999999996,8.683333333333334,0,ALFA,1,2022
RA-827,0,10.0,2022,9.5,7.0,7.5,10.0,8.667,5.0,-2,7.412,2022,0.0,0.0,1.0,-0.5,-3.0,7.944500000000001,1,ALFA,1,2022
RA-829,0,8.0,2022,9.0,8.6,7.5,8.0,7.5,10.0,0,8.003,2022,0.0,0.0,0.0,1.0,0.5999999999999996,8.433333333333334,0,ALFA,0,2022
RA-830,0,9.0,2022,10.0,8.6,7.5,9.0,7.5,5.0,-1,7.234,2022,0.0,0.0,1.0,1.0,-0.40000000000000036,7.933333333333334,1,ALFA,1,2022
RA-831,0,9.0,2022,9.5,9.2,7.5,9.0,7.167,5.0,-1,7.41,2022,0.0,0.0,1.0,0.5,0.1999999999999993,7.894500000000001,1,ALFA,1,2022
RA-832,0,9.0,2022,10.0,9.2,7.5,9.0,8.833,5.0,-1,8.179,2022,0.0,0.0,1.0,1.0,0.1999999999999993,8.2555,1,ALFA,1,2022
RA-833,0,9.0,2022,10.0,9.5,7.5,9.0,7.583,5.0,-1,7.791,2022,0.0,0.0,1.0,1.0,0.5,8.097166666666666,1,ALFA,1,2022
RA-834,0,9.0,2022,9.0,9.0,7.5,9.0,9.083,5.0,-1,8.136,2022,0.0,0.0,1.0,0.0,0.0,8.097166666666666,1,ALFA,1,2022
RA-835,0,8.0,2022,6.9,7.3,7.5,8.0,6.667,10.0,0,7.263,2022,0.0,0.0,0.0,-1.0999999999999996,-0.7000000000000002,7.727833333333333,0,ALFA,0,2022
RA-836,0,9.0,2022,8.5,8.3,7.5,9.0,7.583,5.0,-1,7.665,2022,0.0,0.0,1.0,-0.5,-0.6999999999999993,7.647166666666666,1,ALFA,1,2022
RA-837,0,8.0,2022,8.5,9.0,7.5,8.0,7.5,10.0,0,8.207,2022,0.0,0.0,0.0,0.5,1.0,8.416666666666666,0,ALFA,0,2022
RA-840,0,8.0,2022,9.0,8.2,7.5,8.0,7.5,10.0,0,7.875,2022,0.0,0.0,0.0,1.0,0.1999999999999993,8.366666666666667,0,ALFA,1,2022
RA-841,0,11.0,2022,8.5,8.5,7.5,11.0,7.5,5.0,-2,7.3,2022,0.0,0.0,1.0,-2.5,-2.5,8.0,1,ALFA,1,2022
RA-842,0,8.0,2022,7.5,8.3,7.5,8.0,8.25,10.0,0,7.952,2022,0.0,0.0,0.0,-0.5,0.3000000000000007,8.258333333333333,0,ALFA,1,2022
RA-846,0,7.0,2022,9.0,7.2,7.5,7.0,7.917,10.0,0,7.412,2022,0.0,0.0,0.0,2.0,0.20000000000000018,8.102833333333333,0,ALFA,0,2022
RA-847,0,9.0,2022,7.9,8.2,4.4,9.0,7.417,5.0,-1,6.839,2022,0.0,0.0,1.0,-1.0999999999999996,-0.8000000000000007,6.986166666666667,2,ALFA,1,2022
RA-850,0,8.0,2022,10.0,7.3,7.5,8.0,7.167,10.0,0,7.641,2022,0.0,0.0,0.0,2.0,-0.7000000000000002,8.327833333333333,0,ALFA,1,2022
RA-851,0,8.0,2022,9.0,7.9,7.5,8.0,6.583,10.0,0,7.515,2022,0.0,0.0,0.0,1.0,-0.09999999999999964,8.163833333333333,0,ALFA,1,2022
RA-853,0,8.0,2022,10.0,9.6,7.5,8.0,8.5,10.0,0,8.616,2022,0.0,0.0,0.0,2.0,1.5999999999999996,8.933333333333334,0,ALFA,1,2022
RA-854,0,8.0,2022,8.0,9.0,7.5,8.0,7.167,10.0,0,8.098,2022,0.0,0.0,0.0,0.0,1.0,8.277833333333334,0,ALFA,0,2022
RA-855,0,9.0,2022,10.0,9.6,7.5,9.0,9.0,5.0,-1,8.453,2022,0.0,0.0,1.0,1.0,0.5999999999999996,8.35,1,ALFA,0,2022
RA-856,0,7.0,2022,10.0,9.1,7.5,7.0,8.0,10.0,0,8.398,2022,0.0,0.0,0.0,3.0,2.0999999999999996,8.6,0,ALFA,0,2022
RA-857,0,9.0,2022,8.5,8.9,7.5,9.0,9.083,5.0,-1,8.154,2022,0.0,0.0,1.0,-0.5,-0.09999999999999964,7.997166666666666,1,ALFA,1,2022
RA-858,0,7.0,2022,10.0,7.1,5.6,7.0,7.333,10.0,0,7.523,2022,0.0,0.0,0.0,3.0,0.09999999999999964,7.8388333333333335,1,ALFA,0,2022
RA-859,0,7.0,2022,8.5,8.7,7.5,7.0,8.25,10.0,0,8.325,2022,0.0,0.0,0.0,1.5,1.6999999999999993,8.325000000000001,0,ALFA,0,2022
RA-860,0,7.0,2022,9.5,8.5,7.5,7.0,7.75,10.0,0,8.136,2022,0.0,0.0,0.0,2.5,1.5,8.375,0,ALFA,0,2022
RA-861,ALFA,8.0,2023,9.5,10.0,8.13,8.0,8.92,10.0,0,9.31095,2023,0.0,0.0,0.0,1.5,2.0,9.091666666666667,0,ALFA,1,2023
RA-862,ALFA,9.0,2023,8.5,9.1,8.14,9.0,8.585,5.0,-1,8.2212,2023,0.0,0.0,1.0,-0.5,0.09999999999999964,8.054166666666667,1,ALFA,1,2023
RA-863,ALFA,7.0,2023,0.0,7.6,3.14,7.0,6.26,10.0,0,5.92975,2023,0.0,0.0,0.0,-7.0,0.5999999999999996,5.666666666666667,2,ALFA,1,2023
RA-867,ALFA,8.0,2023,9.0,8.6,8.76,8.0,8.415,10.0,0,8.6992,2023,0.0,0.0,0.0,1.0,0.5999999999999996,8.795833333333333,0,ALFA,1,2023
RA-868,ALFA,,2023,10.0,9.5,8.76,,8.67,10.0,0,8.63895,2023,0.0,0.0,0.0,,,9.386,0,ALFA,1,2023
RA-871,ALFA,9.0,2023,9.0,9.5,3.76,9.0,6.84,5.0,-1,6.8617,2023,0.0,0.0,1.0,0.0,0.5,7.183333333333333,2,ALFA,0,2023
RA-873,ALFA,,2023,8.5,9.7,7.52,,8.67,5.0,-2,7.8012,2023,0.0,0.0,1.0,,,7.878,1,ALFA,1,2023
RA-874,ALFA,9.0,2023,0.0,8.2,7.52,9.0,6.67,5.0,-1,5.811,2023,0.0,0.0,1.0,-9.0,-0.8000000000000007,6.065,2,ALFA,1,2023
RA-876,ALFA,,2023,10.0,9.4,7.52,,8.835,10.0,0,8.6492,2023,0.0,0.0,0.0,,,9.151,0,ALFA,0,2023
RA-878,ALFA,10.0,2023,0.0,9.5,2.52,10.0,7.34,5.0,-2,6.24,2023,0.0,0.0,1.0,-10.0,-0.5,5.726666666666667,3,ALFA,1,2023
RA-879,ALFA,,2023,0.0,9.8,2.52,,8.915,5.0,-1,6.8225,2023,0.0,0.0,1.0,,,5.247,3,ALFA,1,2023
RA-880,ALFA,7.0,2023,0.0,9.4,2.52,7.0,8.585,10.0,0,6.724,2023,0.0,0.0,0.0,-7.0,2.4000000000000004,6.2508333333333335,2,ALFA,1,2023
RA-884,ALFA,,2023,9.0,9.7,4.39,,8.66,10.0,0,8.4587,2023,0.0,0.0,0.0,,,8.35,1,ALFA,1,2023
RA-885,ALFA,7.0,2023,9.0,9.8,7.52,7.0,8.665,10.0,0,8.8252,2023,0.0,0.0,0.0,2.0,2.8000000000000007,8.664166666666667,0,ALFA,1,2023
RA-886,ALFA,,2023,8.5,9.4,7.52,,9.0,10.0,0,8.6422,2023,0.0,0.0,0.0,,,8.884,0,ALFA,1,2023
RA-888,ALFA,,2023,9.0,10.0,7.52,,8.83,10.0,0,8.9182,2023,0.0,0.0,0.0,,,9.07,0,ALFA,1,2023
RA-889,ALFA,,2023,8.5,9.5,6.89,,9.0,10.0,0,8.8092,2023,0.0,0.0,0.0,,,8.778,0,ALFA,1,2023
RA-891,ALFA,,2023,9.5,9.5,6.89,,7.995,5.0,-1,7.8882,2023,0.0,0.0,1.0,,,7.776999999999999,1,ALFA,1,2023
